date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:39:14	219001/219001	---MCZ	200	added ('OK')	text/html	etag:%223e70ce400ae9daf131b59694688abba9%22	https://timesofindia.indiatimes.com/city/delhi/hc-does-life-term-mean-life/articleshow/67171330.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/hc-does-life-term-mean-life/articleshow/67171330.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:16	220586/220586	---MCZ	200	added ('OK')	text/html	etag:%22e2b5969635eff9d4989761d4e31a6fa4%22	https://timesofindia.indiatimes.com/city/delhi/cop-hurt-as-youths-drinking-in-car-drag-him-for-metres/articleshow/67169293.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/cop-hurt-as-youths-drinking-in-car-drag-him-for-metres/articleshow/67169293.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:19	221945/221945	---MCZ	200	added ('OK')	text/html	etag:%22857f91853734efba653914a94c1c75f6%22	https://timesofindia.indiatimes.com/city/delhi/7-year-old-raped-on-terrace-in-east-delhi-accused-flees/articleshow/67169318.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/7-year-old-raped-on-terrace-in-east-delhi-accused-flees/articleshow/67169318.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:22	222545/222545	---MCZ	200	added ('OK')	text/html	etag:%2250691aeda1c32405afb29ca0681d0705%22	https://timesofindia.indiatimes.com/city/delhi/homeless-may-find-temporary-residence-in-aiims-subway/articleshow/67169344.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/homeless-may-find-temporary-residence-in-aiims-subway/articleshow/67169344.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:24	218910/218910	---MCZ	200	added ('OK')	text/html	etag:%227c567ee214ba95d32809cb0c5c5b7764%22	https://timesofindia.indiatimes.com/city/delhi/54-year-old-held-for-assaulting-child-in-outer-delhi/articleshow/67169369.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/54-year-old-held-for-assaulting-child-in-outer-delhi/articleshow/67169369.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:27	221502/221502	---MCZ	200	added ('OK')	text/html	etag:%22ec6525fb69c5bc0bf70ce0a6791c776e%22	https://timesofindia.indiatimes.com/city/delhi/55km-of-elevated-roads-on-metro-pillars/articleshow/67169418.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/55km-of-elevated-roads-on-metro-pillars/articleshow/67169418.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:29	220890/220890	---MCZ	200	added ('OK')	text/html	etag:%22d3293512ee8f8f305fa8ca75e4262112%22	https://timesofindia.indiatimes.com/city/delhi/truck-hits-2-girls-labourer-fleeing-driver-killed-as-vehicle-overturns/articleshow/67169491.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/truck-hits-2-girls-labourer-fleeing-driver-killed-as-vehicle-overturns/articleshow/67169491.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:31	220506/220506	---MCZ	200	added ('OK')	text/html	etag:%2227bf2551e79610b151f6731432dff11d%22	https://timesofindia.indiatimes.com/city/delhi/cash-in-by-renting-out-heritage-sites-for-weddings-plays/articleshow/67169495.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/cash-in-by-renting-out-heritage-sites-for-weddings-plays/articleshow/67169495.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:34	221500/221500	---MCZ	200	added ('OK')	text/html	etag:%222dc12a3e5c23047d3df53ea21deda6d4%22	https://timesofindia.indiatimes.com/city/delhi/embryo-frozen-for-9-years-used-for-ivf-birth/articleshow/67169513.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/embryo-frozen-for-9-years-used-for-ivf-birth/articleshow/67169513.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:36	221816/221816	---MCZ	200	added ('OK')	text/html	etag:%22dbaf4305dbaf900820395f0e6557fa17%22	https://timesofindia.indiatimes.com/city/delhi/idea-more-suited-for-smaller-monuments-experts/articleshow/67169547.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/idea-more-suited-for-smaller-monuments-experts/articleshow/67169547.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:38	221345/221345	---MCZ	200	added ('OK')	text/html	etag:%22627faac8e1b216cdc9e093f2544b0dbf%22	https://timesofindia.indiatimes.com/city/delhi/youll-get-rs-50/hour-for-first-2-hours-of-outages/articleshow/67169553.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/youll-get-rs-50/hour-for-first-2-hours-of-outages/articleshow/67169553.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:40	222083/222083	---MCZ	200	added ('OK')	text/html	etag:%22caff1724597f9b4819b5bd21f11139e1%22	https://timesofindia.indiatimes.com/city/delhi/metros-phase-iv-expansion-to-outer-delhi-gets-city-govts-nod/articleshow/67170012.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/metros-phase-iv-expansion-to-outer-delhi-gets-city-govts-nod/articleshow/67170012.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:42	222752/222752	---MCZ	200	added ('OK')	text/html	etag:%2235415f380486f158888c34c172767d21%22	https://timesofindia.indiatimes.com/city/delhi/school-survey-causes-fresh-govt-corpn-rift/articleshow/67169561.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/school-survey-causes-fresh-govt-corpn-rift/articleshow/67169561.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:45	223576/223576	---MCZ	200	added ('OK')	text/html	etag:%22f1d1bf0f64ff4769b627f94fc0b7cd9d%22	https://timesofindia.indiatimes.com/city/delhi/suspense-secrets-and-suspicion-make-ballygunge-play-a-must-watch/articleshow/67160423.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/suspense-secrets-and-suspicion-make-ballygunge-play-a-must-watch/articleshow/67160423.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:47	224570/224570	---MCZ	200	added ('OK')	text/html	etag:%22e4196ad33df812482459a28024a6d301%22	https://timesofindia.indiatimes.com/city/delhi/delhi-pets-have-a-gala-weekend/articleshow/67160132.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/delhi-pets-have-a-gala-weekend/articleshow/67160132.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:50	218664/218664	---MCZ	200	added ('OK')	text/html	etag:%22cea29d362c06682ecbf623f97cdbf362%22	https://timesofindia.indiatimes.com/city/delhi/dusu-vice-prez-takes-over-as-president/articleshow/67169188.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/dusu-vice-prez-takes-over-as-president/articleshow/67169188.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:53	223227/223227	---MCZ	200	added ('OK')	text/html	etag:%22efcb9c63c821f5588dfb11d1561ebbff%22	https://timesofindia.indiatimes.com/city/delhi/delhi-university-plans-entrance-test-for-all-college-admissions-in-2019/articleshow/67169184.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/delhi-university-plans-entrance-test-for-all-college-admissions-in-2019/articleshow/67169184.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:55	225732/225732	---MCZ	200	added ('OK')	text/html	etag:%2239f4d58ef6f022281c96772acc609e57%22	https://timesofindia.indiatimes.com/city/delhi/aap-government-okays-delhi-metros-much-awaited-phase-iv/articleshow/67167022.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/aap-government-okays-delhi-metros-much-awaited-phase-iv/articleshow/67167022.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:39:58	224870/224870	---MCZ	200	added ('OK')	text/html	etag:%229c2fefbecaba3141bce2c6ccb9577827%22	https://timesofindia.indiatimes.com/city/delhi/rape-case-man-gets-justice-from-delhi-hc-10-months-after-his-death/articleshow/67167144.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/rape-case-man-gets-justice-from-delhi-hc-10-months-after-his-death/articleshow/67167144.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:00	222903/222903	---MCZ	200	added ('OK')	text/html	etag:%22786cd7cb3e1aae879f9f7e57b3fc5bdd%22	https://timesofindia.indiatimes.com/city/delhi/pac-raps-mha-delhi-police-for-failure-to-implement-cctv-project-frauds-in-ltc-claims/articleshow/67166163.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/pac-raps-mha-delhi-police-for-failure-to-implement-cctv-project-frauds-in-ltc-claims/articleshow/67166163.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:03	223028/223028	---MCZ	200	added ('OK')	text/html	etag:%2282f9d7a962e85294361cc7bc6451bef2%22	https://timesofindia.indiatimes.com/city/delhi/dusu-vice-president-takes-over-as-president-nsui-calls-it-contempt-of-court/articleshow/67166032.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/dusu-vice-president-takes-over-as-president-nsui-calls-it-contempt-of-court/articleshow/67166032.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:05	222303/222303	---MCZ	200	added ('OK')	text/html	etag:%225f24f56445cfe9e8fc94acbe2a029fb6%22	https://timesofindia.indiatimes.com/city/delhi/delhi-bjp-leaders-workers-stage-protest-against-rahul-gandhi-near-congress-headquarter-detained/articleshow/67159372.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/delhi-bjp-leaders-workers-stage-protest-against-rahul-gandhi-near-congress-headquarter-detained/articleshow/67159372.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:07	220055/220055	---MCZ	200	added ('OK')	text/html	etag:%227c029131b3a44b2ec212f0cc6082cfb1%22	https://timesofindia.indiatimes.com/city/delhi/delhi-sorry-gang-gang-targets-four-in-48-hours/articleshow/67159205.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/delhi-sorry-gang-gang-targets-four-in-48-hours/articleshow/67159205.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:10	218926/218926	---MCZ	200	added ('OK')	text/html	etag:%22951a8252a7df1da108cb433257626e1d%22	https://timesofindia.indiatimes.com/city/delhi/cold-delhi-morning-with-very-poor-air/articleshow/67156576.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/cold-delhi-morning-with-very-poor-air/articleshow/67156576.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:12	218757/218757	---MCZ	200	added ('OK')	text/html	etag:%2267cca1435fb7af27312f37e051efc386%22	https://timesofindia.indiatimes.com/city/delhi/man-stabs-neighbour-for-misbehaving/articleshow/67152273.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/man-stabs-neighbour-for-misbehaving/articleshow/67152273.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:15	219982/219982	---MCZ	200	added ('OK')	text/html	etag:%227215521e382bea90ba6c310638dd31fd%22	https://timesofindia.indiatimes.com/city/delhi/sajjan-kumar-resigns-from-congress-membership/articleshow/67152269.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/sajjan-kumar-resigns-from-congress-membership/articleshow/67152269.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:18	223608/223608	---MCZ	200	added ('OK')	text/html	etag:%224928d8cdfe39ff492de920ce610be65a%22	https://timesofindia.indiatimes.com/city/delhi/fire-safety-at-eateries-sparks-fly-at-meet/articleshow/67152211.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/fire-safety-at-eateries-sparks-fly-at-meet/articleshow/67152211.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:21	219847/219847	---MCZ	200	added ('OK')	text/html	etag:%22da0963ec4f10f36a501184164bcbb8ab%22	https://timesofindia.indiatimes.com/city/delhi/26-year-old-dies-after-being-stabbed-20-times-by-2-teens/articleshow/67152170.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/26-year-old-dies-after-being-stabbed-20-times-by-2-teens/articleshow/67152170.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:23	218269/218269	---MCZ	200	added ('OK')	text/html	etag:%22913f98fa2ddaa96b1d2f86ac7a05398b%22	https://timesofindia.indiatimes.com/city/delhi/fresh-low-for-season-city-shivers-at-5-1c/articleshow/67152261.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/fresh-low-for-season-city-shivers-at-5-1c/articleshow/67152261.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:25	221021/221021	---MCZ	200	added ('OK')	text/html	etag:%22d6dfdb1bcaecd3533681aac099b7081e%22	https://timesofindia.indiatimes.com/city/delhi/at-2774-citys-dengue-count-lowest-since-2014/articleshow/67152335.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/at-2774-citys-dengue-count-lowest-since-2014/articleshow/67152335.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:29	226841/226841	---MCZ	200	added ('OK')	text/html	etag:%22135b59193a1e9472718cfddfd93b77ad%22	https://timesofindia.indiatimes.com/city/delhi/shabana-azmi-when-arth-was-released-women-started-coming-to-my-house-with-their-marital-issues/articleshow/67143833.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/shabana-azmi-when-arth-was-released-women-started-coming-to-my-house-with-their-marital-issues/articleshow/67143833.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:31	231537/231537	---MCZ	200	added ('OK')	text/html	etag:%228e5eed7c5332025afaedcd34049fee51%22	https://timesofindia.indiatimes.com/city/delhi/sunil-chhetri-if-i-think-that-im-the-face-of-indian-football-i-wont-even-be-able-to-breathe/articleshow/67145003.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/sunil-chhetri-if-i-think-that-im-the-face-of-indian-football-i-wont-even-be-able-to-breathe/articleshow/67145003.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:33	222548/222548	---MCZ	200	added ('OK')	text/html	etag:%227ecaec608aaaf772525d94c925389f55%22	https://timesofindia.indiatimes.com/city/delhi/how-to-be-an-entrepreneur-learn-it-at-school-from-2019/articleshow/67152394.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/how-to-be-an-entrepreneur-learn-it-at-school-from-2019/articleshow/67152394.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:36	220020/220020	---MCZ	200	added ('OK')	text/html	etag:%2296cf621a05290d554f09050d0c944f3f%22	https://timesofindia.indiatimes.com/city/delhi/598-centres-live-feeds-for-most-secure-exam/articleshow/67152470.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/598-centres-live-feeds-for-most-secure-exam/articleshow/67152470.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:39	223320/223320	---MCZ	200	added ('OK')	text/html	etag:%22a60f4879ecf6065c2f97304ca16058e0%22	https://timesofindia.indiatimes.com/city/delhi/no-chaos-or-snags-tech-helps-test-pass-muster/articleshow/67152519.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/no-chaos-or-snags-tech-helps-test-pass-muster/articleshow/67152519.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:41	220290/220290	---MCZ	200	added ('OK')	text/html	etag:%2205966ca04b779c665864c2e10e5c5300%22	https://timesofindia.indiatimes.com/city/delhi/24x7-police-kiosks-at-igi-for-instant-help/articleshow/67153228.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/24x7-police-kiosks-at-igi-for-instant-help/articleshow/67153228.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:44	219436/219436	---MCZ	200	added ('OK')	text/html	etag:%220f6658efcd28a7536ebb2687341f9006%22	https://timesofindia.indiatimes.com/city/delhi/13-year-old-abducted-by-fb-friend-gang-raped/articleshow/67153224.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/13-year-old-abducted-by-fb-friend-gang-raped/articleshow/67153224.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:46	218985/218985	---MCZ	200	added ('OK')	text/html	etag:%22f1629afbf5b6dd492456ccf6e7b95d0e%22	https://timesofindia.indiatimes.com/city/delhi/two-aides-of-ivorian-held-for-fraud-on-net/articleshow/67153222.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/two-aides-of-ivorian-held-for-fraud-on-net/articleshow/67153222.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:50	220547/220547	---MCZ	200	added ('OK')	text/html	etag:%22d37723a9163bfb19bdab758bdc08849f%22	https://timesofindia.indiatimes.com/city/delhi/from-march-book-an-e-scooter-for-short-distance-travel/articleshow/67153195.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/from-march-book-an-e-scooter-for-short-distance-travel/articleshow/67153195.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:52	221567/221567	---MCZ	200	added ('OK')	text/html	etag:%22d7d6bf57d315a815fe884f166af5eebd%22	https://timesofindia.indiatimes.com/city/delhi/carjackers-strike-near-igi-dump-driver/articleshow/67152532.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/carjackers-strike-near-igi-dump-driver/articleshow/67152532.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:54	221833/221833	---MCZ	200	added ('OK')	text/html	etag:%22201f2153d3693065bdf3b0d179e5b06f%22	https://timesofindia.indiatimes.com/city/delhi/delhi-poll-officer-shares-list-of-total-voters-since-2012/articleshow/67153100.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/delhi-poll-officer-shares-list-of-total-voters-since-2012/articleshow/67153100.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:56	221880/221880	---MCZ	200	added ('OK')	text/html	etag:%223c54e31ede82774dbc32e08a80f2428c%22	https://timesofindia.indiatimes.com/city/delhi/cheaper-batteries-for-e-vehicle-push/articleshow/67153071.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/cheaper-batteries-for-e-vehicle-push/articleshow/67153071.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:40:59	224552/224552	---MCZ	200	added ('OK')	text/html	etag:%22717b5cc683f897baad8c5365d5d4e5e7%22	https://timesofindia.indiatimes.com/city/delhi/higher-pay-for-teachers-threatens-to-put-disabled-kids-out-of-school/articleshow/67153042.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/higher-pay-for-teachers-threatens-to-put-disabled-kids-out-of-school/articleshow/67153042.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:41:01	219214/219214	---MCZ	200	added ('OK')	text/html	etag:%22ea4043401468d7a4e48286c1a79cc1ba%22	https://timesofindia.indiatimes.com/city/delhi/guilty-leaders-must-be-punished-cm/articleshow/67152996.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/guilty-leaders-must-be-punished-cm/articleshow/67152996.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:41:03	220112/220112	---MCZ	200	added ('OK')	text/html	etag:%223f749e12bbe97ec7ff89296630e99e3c%22	https://timesofindia.indiatimes.com/city/delhi/hc-dismisses-nsui-plea-challenging-baisoyas-election/articleshow/67152976.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/hc-dismisses-nsui-plea-challenging-baisoyas-election/articleshow/67152976.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:41:06	307651/307651	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Dec%202018%2009:11:03%20GMT	https://timesofindia.indiatimes.com/city/delhi/3	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/3.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:41:09	309669/309669	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Dec%202018%2009:11:07%20GMT	https://timesofindia.indiatimes.com/city/delhi/4	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/4.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:41:13	307221/307221	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Dec%202018%2009:11:10%20GMT	https://timesofindia.indiatimes.com/city/delhi/5	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/5.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:41:16	308910/308910	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Dec%202018%2009:11:13%20GMT	https://timesofindia.indiatimes.com/city/delhi/6	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/6.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:41:35	310120/310120	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Dec%202018%2009:11:32%20GMT	https://timesofindia.indiatimes.com/city/delhi/7	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/7.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:41:38	309145/309145	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Dec%202018%2009:11:35%20GMT	https://timesofindia.indiatimes.com/city/delhi/8	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/8.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:41:40	221955/221955	---MCZ	200	added ('OK')	text/html	etag:%22d9b89aae83fb6131ac601b88792aa18f%22	https://timesofindia.indiatimes.com/city/delhi/womens-only-party-launched-in-delhi/articleshow/67143980.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/womens-only-party-launched-in-delhi/articleshow/67143980.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:41:42	222936/222936	---MCZ	200	added ('OK')	text/html	etag:%223c2f12e727f31b9c97eba0258827be63%22	https://timesofindia.indiatimes.com/city/delhi/is-delhi-ready-for-8-5-temblor-afraid-not/articleshow/67152805.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/delhi/is-delhi-ready-for-8-5-temblor-afraid-not/articleshow/67152805.html	(from https://timesofindia.indiatimes.com/city/delhi)
14:41:44	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2020%20Dec%202018%2009:11:41%20GMT	https://timesofindia.indiatimes.com/city/bangalore/articlelist/-2128833038.cms?cfmid=14000000	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/bangalore/articlelist/-2128833038.137347f.delayed	(from https://timesofindia.indiatimes.com/city/bangalore)
14:41:45	335637/335637	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Dec%202018%2009:11:43%20GMT	https://timesofindia.indiatimes.com/city/bangalore?cfmid=14000000	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/bangalore347f.html	(from https://timesofindia.indiatimes.com/city/bangalore)
14:41:47	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2020%20Dec%202018%2009:11:45%20GMT	https://timesofindia.indiatimes.com/city/bangalore/articlelist/-2128833038.cms?cfmid=2000000	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/bangalore/articlelist/-2128833038.1399cfd.delayed	(from https://timesofindia.indiatimes.com/city/bangalore)
14:41:49	334064/334064	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Dec%202018%2009:11:46%20GMT	https://timesofindia.indiatimes.com/city/bangalore?cfmid=2000000	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/bangalore9cfd.html	(from https://timesofindia.indiatimes.com/city/bangalore)
14:41:50	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2020%20Dec%202018%2009:11:48%20GMT	https://timesofindia.indiatimes.com/city/bangalore/articlelist/-2128833038.cms?cfmid=11000000	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/bangalore/articlelist/-2128833038.13bb5e9.delayed	(from https://timesofindia.indiatimes.com/city/bangalore)
14:41:52	337246/337246	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Dec%202018%2009:11:49%20GMT	https://timesofindia.indiatimes.com/city/bangalore?cfmid=11000000	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/bangaloreb5e9.html	(from https://timesofindia.indiatimes.com/city/bangalore)
14:41:54	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2020%20Dec%202018%2009:11:51%20GMT	https://timesofindia.indiatimes.com/city/bangalore/articlelist/-2128833038.cms?cfmid=5000000	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/bangalore/articlelist/-2128833038.13dab59.delayed	(from https://timesofindia.indiatimes.com/city/bangalore)
14:41:56	334704/334704	---MCZ	200	added ('OK')	text/html	date:Thu,%2020%20Dec%202018%2009:11:53%20GMT	https://timesofindia.indiatimes.com/city/bangalore?cfmid=5000000	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/bangaloreab59.html	(from https://timesofindia.indiatimes.com/city/bangalore)
14:42:06	264000/264000	---M-Z	200	added ('OK')	text/html	date:Thu,%2020%20Dec%202018%2009:12:03%20GMT	https://timesofindia.indiatimes.com/city/bangalore/eventlist/-2128833038.cms?cfmid=10099000	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/bangalore/eventlist/-21288330387e73.html	(from https://timesofindia.indiatimes.com/city/bangalore)
14:42:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Dec%202018%2009:12:04%20GMT	http://timesofindia.indiatimes.com/acms/javascript/oas.js?rHvj=439343941&maxads=-155010206&ad_classid=123188057&CRqF=1976383711	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/acms/javascript/oas.140eb8b.delayed	(from https://timesofindia.indiatimes.com/city/bangalore)
14:42:07	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Thu,%2020%20Dec%202018%2009:12:05%20GMT	https://timesofindia.indiatimes.com/acms/javascript/oas.js?rHvj=439343941&maxads=-155010206&ad_classid=123188057&CRqF=1976383711	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/acms/javascript/oaseb8b.js	(from https://timesofindia.indiatimes.com/city/bangalore)
14:42:09	197145/197145	---MCZ	200	added ('OK')	text/html	etag:%223f41fd7d989c736f44df0b905194881b%22	https://timesofindia.indiatimes.com/city/bengaluru/petrol-price-today-in-bengaluru-daily-update/articleshow/59702482.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/bengaluru/petrol-price-today-in-bengaluru-daily-update/articleshow/59702482.html	(from https://timesofindia.indiatimes.com/city/bangalore)
14:42:11	197260/197260	---MCZ	200	added ('OK')	text/html	etag:%22aa40516a58ec8d3c619abc017eeaa048%22	https://timesofindia.indiatimes.com/city/bengaluru/diesel-price-today-in-bengaluru-daily-update/articleshow/59702512.cms	C:/My%20Web%20Sites/priyanews/timesofindia.indiatimes.com/city/bengaluru/diesel-price-today-in-bengaluru-daily-update/articleshow/59702512.html	(from https://timesofindia.indiatimes.com/city/bangalore)
